Code,Question Name,Question Weight,Answer,Answer Weight,Scoring Type,Metric Domain,Ordinal,All Vendors,Question Description,Branching Logic,Category Name,Internal,Upload Answers,Allows Text For Answers,Tech Vendor,System Vendor,Service Vendor
"",,,No,10,,,,,
QGDPR:2:10,Is there a mechanism for specific circumstances relating to criminal convictions and offenses?,5,Yes,0,GDPRSystem,Impact,19,YES,If this relates to your type of business a specific identifier must be used to flag this type of sensitive criminal information.,,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:2:11,Is there a mechanism in place to not know the identity of the person?,5,Yes,0,GDPRSystem,Impact,20,YES,"In the online context, the GDPR explicitly says that identification should include the digital identification of a data subject, for example, through an authentication mechanism, such as the same credentials, used by the data subject to log in to the online service offered by the data controller. Consider also industry recognized standards, which are widely available, such as that of NIST's digital identity guidelines. ",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:12,"Is there a mechanism in place for communications with data subjects that ensures they are transparent, clear and easily understood?",5,Yes,0,GDPROrganization,Impact,21,YES,"This includes using the data protection policy, subject access request record procedure, subject access request form, parental consent form, parental consent withdrawal form and subject access request procedure.",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:13,"Is there a mechanism for the provision of fair processing information in terms of if their info will be exported (especially outside the EU), how long the info will be held, their rights and how to enquire/complain etc?",5,Yes,0,GDPROrganization,Impact,22,YES,Privacy notices inform individuals about how organizations use their personal data and their rights under the Data Protection Act. They also allow organizations to meet their obligations under the act to provide fair processing information to such individuals. See the Retention of Records Procedure and Privacy Notice in ValuRisQ.,,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:14,Is there a mechanism in place for similar notification requirements to Article 13 if personal info is obtained indirectly (e.g. a commercial mailing list)?,5,Yes,0,GDPROrganization,Impact,23,YES,"Article 13 sets forth information data subjects should receive at the time when personal data are obtained, and includes a list too long for most opt-in notices.",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:15,"Is there a mechanism in place for people to find out whether the organization holds their personal info, what it is being used for, to whom it may be disclosed etc., and be informed of the right to complain, get it corrected, insist on it being erased etc.?",5,Yes,0,GDPROrganization,Impact,24,YES,"The subject access request forms allows the data subject to request this information and must include a phone number, email and addresses to communicate to the organization to complain and/or request erasure.  For the company to be able to know how to answer all these questions there needs to be several processes in place to identify where the data lives, how it is used, and have the ability to erase it. See the Subject Access Request Record Procedure in ValuRisQ.",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:16,"Is there a mechanism in place for people to get their personal info corrected, completed, clarified etc.?",5,Yes,0,GDPROrganization,Impact,25,YES,"The subject access request forms allows the data subject to request to update their information and must include a phone number, email and addresses to communicate to the organization to complain and/or request erasure.  For the company to be able to correct the data and verify completion there must be a procedure in place to find the data, update the data and provide an audit trail. See the Audit Schedule and Audit Lead Report in ValuRisQ.",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:17,Is there a mechanism in place for people to have a right to be forgotten i.e. to have their personal info erased and no longer used?,5,Yes,0,GDPROrganization,Impact,26,YES,"The subject access request forms allows the data subject to request erasure. For the company to be able to erase the data and verify completion there must be a procedure in place to find the data, erase the data and provide an audit trail. See the Operations Procedure in ValuRisQ.",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:18,Is there a mechanism in place for people to have a right to restrict processing of their personal info?,5,Yes,0,GDPROrganization,Impact,27,YES,"The subject access request forms allow the data subject to request the right to restrict the processing of their personal info. For the company to be able to right to restrict processing of the personal info, there must be a procedure in place to find the data, restrict the processing of the data and provide an audit trail. See the Withdrawal of Consent Procedure in ValuRisQ.",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:19,"Is there a mechanism in place for people to know the outcome of requests to have their personal info corrected, completed, erased, restricted etc.?",5,Yes,0,GDPROrganization,Impact,28,YES,"The procedures for erasure, correction and restriction should have an explicit process to inform the data subject of the completion of their requests. See the Operations Procedure in ValuRisQ.",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:20,Is there a mechanism in place for people to obtain a usable 'portable' electronic copy of their personal data to pass to a different controller?,5,Yes,0,GDPROrganization,Impact,29,YES,There must be a electronic media for data subject procedure in place to provide the data subject with a file of their personal data. See the Data Portability Procedure in ValuRisQ.,,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
"",,,No,10,,,,,
QGDPR:3:21,Is there a mechanism in place for people to object to their information being used for profiling and marketing purposes?,5,Yes,0,GDPROrganization,Impact,30,YES,"There must be a process in place to allow the data subject to object via phone, email and mail.",,,NO,NO,NO,NO,NO,NO
"",,,Work in progress,6,,,,,
